Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
36	0.1384636	0.23956056	0.7073213	-1.243514	3.6812227	50.359306	29.290396	99.0	0.0	0.11600015	0.24641612	0.7073213	-1.243514	0.1006342	0.018417802	0.15887699	0.040575493	37000	-0.018987715	0.029530082	-0.0014446042	-4.542293e-05	1.8987721	7.4792384e-05	0.0	4.0	123.53357481956482	250
37	0.14243823	0.22623804	0.73022515	-1.3953927	3.8636363	49.70982	26.830666	97.0	1.0	0.12303181	0.23476937	0.73022515	-1.3953927	0.1053076	0.019365268	0.1678135	0.032435514	38000	-0.018990103	0.027035564	-0.0015086094	-4.4688117e-05	1.8990103	0.00014422131	0.0	4.0	127.69740319252014	241
38	0.05040087	1.4515098	0.7329353	-21.267927	3.7276785	52.473682	29.096846	99.0	0.0	-0.0017442626	1.6761829	0.7329353	-21.267927	0.107363015	0.018732822	0.16598609	0.027932957	39000	-0.018975902	1.4102304	-0.00037343707	-0.00039202953	1.8975902	4.57387e-05	0.0	4.0	131.26438546180725	281
39	0.016050475	1.7836788	0.7447023	-21.299095	3.6844444	46.52193	28.358831	99.0	0.0	-0.046520278	2.0033832	0.7447023	-21.299095	0.10483732	0.020212792	0.16472442	0.03643731	40000	-0.018968515	2.014778	-0.0003135167	-0.0014215005	1.8968515	-9.553862e-05	0.0	4.0	134.96105527877808	271
40	0.1381075	0.33878523	0.82858515	-2.959253	3.4893618	48.966526	29.43127	99.0	0.0	0.11484945	0.3692628	0.82858515	-2.959253	0.09562019	0.019229895	0.14966187	0.027391393	41000	-0.018949717	0.06734134	-0.0006992961	7.1202405e-05	1.8949746	-0.000106214524	0.0	4.0	138.66447973251343	271
41	0.15661822	0.2048101	0.6504659	-0.5357843	3.5905173	51.716103	28.906044	99.0	0.0	0.13582869	0.20644437	0.6504659	-0.5357843	0.08747312	0.020553824	0.14662503	0.014484212	42000	-0.018948358	0.021463178	-0.0013692547	9.5656374e-05	1.8948398	2.9282637e-06	0.0	4.0	142.29856324195862	276
42	0.13859919	0.6957414	0.6633083	-10.060194	3.373444	51.26639	28.829037	99.0	0.0	0.10587623	0.75621474	0.6633083	-10.060194	0.084264636	0.021096166	0.13774069	-0.0020240322	43000	-0.018929206	0.2830412	-0.0006018039	-9.669596e-05	1.8929204	-0.00030857755	0.0	4.0	146.2711992263794	252
43	0.14498807	0.22788751	0.68276834	-1.179812	3.793722	52.94248	28.973154	99.0	0.0	0.122716695	0.23060471	0.68276834	-1.179812	0.08477472	0.02336571	0.1459686	0.011337243	44000	-0.018945381	0.026109459	-0.0014760047	-6.478606e-05	1.8945391	0.00017999363	0.0	4.0	149.78347277641296	286
44	0.13171259	0.23210028	0.6919826	-1.0660326	3.894977	50.0	28.411392	99.0	0.0	0.11051286	0.22319204	0.6919826	-1.0660326	0.08836588	0.022305487	0.1534454	0.003660936	45000	-0.01893702	0.024143603	-0.0015630331	-5.2803196e-05	1.8937025	0.00018703222	0.0	4.0	153.2077374458313	293
45	0.15254465	0.2176664	0.7601223	-0.83538187	3.6842105	50.904346	29.882227	99.0	0.0	0.13291119	0.21815243	0.7601223	-0.83538187	0.09020018	0.021192748	0.15092944	0.013014857	46000	-0.018915452	0.023667183	-0.0018764785	-0.00011608796	1.8915448	0.00018335627	0.0	4.0	156.81713843345642	278
