Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
37	1.173241	0.8719473	2.681444	0.0	3.1564887	23.494297	14.028724	47.0	0.0	0.97423756	0.90474355	2.681444	0.0	0.37282437	0.084780246	0.5531204	0.25641054	38000	-0.018856956	0.6106103	-0.0033575594	-0.004585147	1.8856982	-8.3473205e-05	0.0	4.0	883.8492918014526	36
38	1.1992058	0.87832946	3.0667899	0.0	3.229572	23.836576	13.72962	47.0	0.0	1.0303916	0.92302495	3.0667899	0.0	0.38611382	0.08899782	0.5793885	0.26231408	39000	-0.018852007	0.65382814	-0.0032559372	-0.005511701	1.8852031	4.1778563e-05	0.0	4.0	911.1207687854767	36
39	1.2404401	0.8796021	2.9882736	0.0	3.1136363	23.818182	13.761948	47.0	0.0	1.0528997	0.92916894	2.9882736	0.0	0.39781135	0.093861155	0.60496336	0.2686044	40000	-0.01882482	0.6690728	-0.0035155509	-0.005876124	1.8824761	-0.00023169852	0.0	4.0	939.4256842136383	35
40	1.1823508	0.86832005	2.7497032	0.0	3.157088	22.656488	14.012683	47.0	0.0	0.98846257	0.9028969	2.7497032	0.0	0.41235477	0.09990178	0.62796175	0.275261	41000	-0.018808007	0.6014318	-0.0037578363	-0.004960537	1.8808099	3.9926053e-05	0.0	4.0	966.4690587520599	37
41	1.1596146	0.8837777	2.8421056	0.0	3.2588236	25.175781	13.696928	47.0	0.0	0.98203224	0.9165191	2.8421056	0.0	0.42868283	0.10461862	0.65884656	0.2819436	42000	-0.018794322	0.5981551	-0.0037902575	-0.0048896074	1.8794379	0.00027864886	0.0	4.0	992.3835361003876	38
42	1.1953591	0.8532949	2.6450434	0.0	3.0524344	23.727612	14.519559	47.0	0.0	1.0054375	0.89112234	2.6450434	0.0	0.43892205	0.11075021	0.6689601	0.2885141	43000	-0.018758455	0.5879892	-0.0040722247	-0.004760802	1.8758447	2.5093079e-05	0.0	4.0	1018.482479095459	38
43	1.1754942	0.8685488	2.6634762	0.0	3.1444867	23.239544	13.462793	47.0	0.0	0.98057187	0.90581197	2.6634762	0.0	0.45368624	0.11541198	0.6853967	0.2950502	44000	-0.018741464	0.58107823	-0.0041902084	-0.0042749047	1.8741487	0.0003890996	0.0	4.0	1046.2157561779022	36
44	1.2579606	0.85575473	2.5809667	0.0	3.0601504	23.00376	14.590011	47.0	0.0	1.0776297	0.9045678	2.5809667	0.0	0.46829727	0.12292632	0.71825445	0.3014918	45000	-0.01870936	0.6280997	-0.0042053442	-0.0054031014	1.8709373	-2.6874543e-05	0.0	4.0	1074.9473097324371	34
45	1.2867846	0.8325872	2.6634762	0.0	2.9160583	24.683636	12.998947	47.0	1.0	1.1020716	0.8909438	2.6634762	0.0	0.47624606	0.12640204	0.7767107	0.3081286	46000	-0.018680457	0.6285573	-0.004329201	-0.005699098	1.8680522	-0.00028202485	0.0	4.0	1106.67870926857	31
46	1.2667326	0.8576998	2.6456134	0.0	3.022388	23.171003	13.459581	47.0	0.0	1.076411	0.9057995	2.6456134	0.0	0.4963729	0.13391009	0.7759507	0.31510344	47000	-0.01865094	0.61618656	-0.0047458094	-0.0053696036	1.8650905	0.00023860883	0.0	4.0	1147.066551208496	24
47	1.3432958	0.7827426	2.5558193	0.0	2.8273382	24.197132	13.117904	47.0	0.0	1.1740127	0.8546608	2.5558193	0.0	0.50496423	0.13944903	0.79165787	0.32221636	48000	-0.01861468	0.6259464	-0.004615877	-0.0067760944	1.8614671	-0.00045480728	0.0	4.0	1177.7623889446259	32
48	1.2555095	0.83565015	2.821309	0.0	2.9962826	22.537037	13.433117	47.0	0.0	1.0709661	0.8897331	2.821309	0.0	0.5267329	0.14717712	0.83720344	0.32966855	49000	-0.01858089	0.58430564	-0.0051786657	-0.005214572	1.8580915	0.00039036275	0.0	4.0	1201.6514506340027	41
49	1.4464796	0.751938	2.7169774	0.0	2.8639705	23.996338	13.868957	47.0	0.0	1.3098032	0.8255945	2.7169774	0.0	0.5399706	0.15252352	0.85610306	0.33712447	50000	-0.01854141	0.6734519	-0.004593689	-0.009120703	1.8541337	-0.00063449907	0.0	4.0	1227.0287714004517	39
