Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
38	0.015546651	0.044950545	0.18269667	0.0	5.3125	20.5	9.80051	35.0	1.0	0.017667074	0.04431251	0.18269667	0.0	0.035814464	0.01795203	0.07535531	-0.0041481555	3900	-0.028118912	0.0011840621	-0.0010795966	-1.5617836e-05	2.8118947	0.00017396451	0.0	4.0	12.784173250198364	293
39	0.12539965	0.24066629	0.67995924	-0.17629227	4.8333335	15.25	10.401322	33.0	1.0	0.0902299	0.2059962	0.67995924	-0.17629227	0.033585664	0.019996334	0.08274538	-0.016173042	4000	-0.028115168	0.022704832	-0.0010061841	-8.0009224e-05	2.8115163	0.00022669314	0.0	4.0	13.130542039871216	291
40	0.08132073	0.17495503	0.6795577	0.0	4.9444447	20.59091	9.777801	36.0	3.0	0.045880433	0.13262327	0.6795577	0.0	0.03674269	0.016405417	0.07235033	-0.010136113	4100	-0.028103657	0.00885917	-0.001144819	-1.6914899e-05	2.8103645	1.3723369e-05	0.0	4.0	13.429407835006714	339
41	0.07045222	0.13118315	0.4464701	0.0	4.8235292	19.190475	11.479253	35.0	0.0	0.054677512	0.11326397	0.4464701	0.0	0.037878245	0.018497396	0.07657276	-0.0040331334	4200	-0.02810552	0.006803153	-0.0015390143	-4.704982e-05	2.8105512	0.00017806054	0.0	4.0	13.673683166503906	413
42	0.059636705	0.16307758	0.6864693	0.0	4.3157897	21.608696	11.091475	37.0	4.0	0.05892371	0.15901557	0.6864693	0.0	0.04369238	0.016632775	0.07451544	-0.018324263	4300	-0.028092176	0.012926044	-0.001350522	-5.730371e-05	2.8092165	-0.00039244175	0.0	4.0	14.03042721748352	281
43	0.038212012	0.08235966	0.26948267	0.0	4.631579	15.190476	10.706558	32.0	0.0	0.02192497	0.060876887	0.26948267	0.0	0.046209738	0.016602764	0.0860045	0.007455431	4400	-0.028100014	0.0019263651	-0.0012974865	2.275777e-05	2.81	0.00021568299	0.0	4.0	14.41870903968811	260
44	0.053054076	0.1114545	0.33722997	0.0	5.0	18.571428	10.531455	36.0	0.0	0.038112655	0.09070728	0.33722997	0.0	0.046036053	0.01706441	0.08066339	-0.010775857	4500	-0.028096016	0.0041661314	-0.0016358905	-8.760369e-06	2.809601	0.0003276348	0.0	4.0	14.79150390625	270
45	0.14415357	0.20918617	0.57749736	0.0	4.7647057	18.761906	12.618599	37.0	0.0	0.113672204	0.19611883	0.57749736	0.0	0.047250412	0.015866144	0.08250736	0.011569269	4600	-0.028093904	0.021444388	-0.0015363023	-0.0001436015	2.8093934	-0.00012804507	0.0	4.0	15.177482604980469	261
46	0.02019976	0.05342504	0.21596482	0.0	5.1875	13.05	11.753616	36.0	0.0	0.015569115	0.039590307	0.21596482	0.0	0.048877053	0.01585774	0.080692254	-0.0014865026	4700	-0.028094798	0.001400354	-0.00095001515	5.495551e-05	2.809482	-0.00027842523	0.0	4.0	15.486230850219727	326
47	0.041564625	0.09412572	0.37988892	0.0	5.2352943	17.4	10.734989	37.0	2.0	0.023801241	0.0627066	0.37988892	0.0	0.051121637	0.018397674	0.090063386	0.0059187934	4800	-0.02809012	0.0024524294	-0.0009845085	-4.3753767e-05	2.8090184	-7.303238e-05	0.0	4.0	15.84947919845581	277
