Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
38	0.14965922	1.0834394	0.98155963	-15.252536	3.6563876	52.12554	29.495127	99.0	0.0	0.09802358	1.2486436	0.98155963	-15.252536	0.18939818	0.017626751	0.25402522	0.15359631	39000	-0.018963687	0.7846045	-0.0003296882	-0.0006954018	1.8963677	2.1166321e-05	0.0	4.0	80.23998546600342	515
39	0.23525308	0.6922288	0.9872796	-9.188452	3.6387665	46.326088	28.305365	99.0	0.0	0.19266132	0.78666437	0.9872796	-9.188452	0.18285446	0.01653206	0.23635814	0.14783664	40000	-0.018960314	0.30979025	-0.0004622559	-5.7352707e-05	1.89603	-7.317733e-05	0.0	4.0	82.26793575286865	500
40	0.23224849	0.4358244	0.9705023	-3.0432458	3.4449153	47.858334	29.32712	99.0	0.0	0.1977803	0.4548715	0.9705023	-3.0432458	0.17589548	0.015450182	0.2302999	0.13587394	41000	-0.018943787	0.10387783	-0.00062772445	1.1995435e-06	1.8943777	-6.836939e-05	0.0	4.0	84.2283685207367	515
41	0.24593456	0.2886961	0.97555244	-0.6409794	3.4872882	51.720833	28.571861	99.0	0.0	0.21654041	0.2917145	0.97555244	-0.6409794	0.17243165	0.01574324	0.23179078	0.13462067	42000	-0.01893862	0.04349471	-0.0012037549	-6.52764e-06	1.8938603	4.040431e-05	0.0	4.0	86.15441966056824	525
42	0.2635311	0.3592581	0.93769455	-2.5302675	3.3237705	51.182926	28.152803	99.0	0.0	0.2251568	0.37251127	0.93769455	-2.5302675	0.1717955	0.015737006	0.22556537	0.12786858	43000	-0.01892153	0.070277	-0.0012048974	-0.00010746159	1.8921533	-0.00022461271	0.0	4.0	88.04696607589722	533
43	0.2584308	0.2826131	0.97637105	-0.03531071	3.678414	52.203465	29.020775	99.0	0.0	0.22517243	0.279161	0.97637105	-0.03531071	0.17533962	0.016326647	0.2306696	0.13572748	44000	-0.01893167	0.040076707	-0.0018371907	-0.00014424883	1.893167	0.00021406935	0.0	4.0	89.9087746143341	542
44	0.24145252	0.2986932	0.95179987	-1.1831418	3.7333333	49.06608	28.909248	99.0	0.0	0.2075427	0.30351746	0.95179987	-1.1831418	0.18067111	0.016475562	0.24336734	0.13466458	45000	-0.018921304	0.04659889	-0.0017789872	-6.9061294e-05	1.8921309	0.00020798587	0.0	4.0	91.8371479511261	525
45	0.07553766	2.0930376	0.98667276	-30.938255	3.6462882	51.12554	29.739079	99.0	0.0	0.028083475	2.232446	0.98667276	-30.938255	0.18412985	0.015783826	0.23995593	0.14459208	46000	-0.018900841	2.5074327	-0.00025065057	-0.0005588932	1.8900828	0.00018108226	0.0	4.0	93.75322961807251	527
46	0.26530436	0.29919425	0.95294964	-0.7083765	3.735426	48.920353	29.668266	99.0	0.0	0.23863204	0.295172	0.95294964	-0.7083765	0.1790579	0.0148157105	0.22769669	0.13751191	47000	-0.018895207	0.045067802	-0.0014636577	0.00017497037	1.889518	0.00022329425	0.0	4.0	95.61883234977722	542
47	0.26405922	0.2819381	0.93494844	-1.0301946	3.3155737	46.80488	29.548267	99.0	0.0	0.23786381	0.29275882	0.93494844	-1.0301946	0.17570895	0.014550204	0.22646378	0.12960988	48000	-0.01886198	0.044823572	-0.0016936213	-4.5148656e-05	1.8861997	-0.00015495394	0.0	4.0	97.76408863067627	471
48	0.27041882	0.28818786	0.9955377	-0.560296	3.4537816	50.602512	28.216234	99.0	0.0	0.2486735	0.29573902	0.9955377	-0.560296	0.17837577	0.015273456	0.2279369	0.13879949	49000	-0.01885429	0.045728087	-0.0020183716	-0.00021724124	1.8854281	-2.3173321e-05	0.0	4.0	99.69335722923279	525
49	0.23945978	0.31365675	0.9937948	-2.2399585	3.4261603	49.933334	29.381609	99.0	0.0	0.21073008	0.31835485	0.9937948	-2.2399585	0.18284781	0.015618635	0.24142087	0.14218715	50000	-0.018832292	0.050995216	-0.0017249463	-6.834231e-05	1.8832278	7.328512e-06	0.0	4.0	101.52749681472778	552
50	0.26955155	0.28797856	0.9796349	0.0	3.3974895	46.87243	29.016459	99.0	0.0	0.2342566	0.28434092	0.9796349	0.0	0.18670645	0.015293206	0.24335003	0.15337768	51000	-0.018812139	0.041384548	-0.002638841	-0.0001420537	1.8812157	0.00037614247	0.0	4.0	103.44218277931213	527
51	0.29073924	0.5195523	0.98134047	-5.8894143	3.4935622	48.778725	30.11485	99.0	0.0	0.2660028	0.5506552	0.98134047	-5.8894143	0.19156851	0.01652616	0.2552699	0.14940692	52000	-0.018795488	0.15328673	-0.0013072332	-0.00035518408	1.8795466	0.0002756295	0.0	4.0	105.43650031089783	506
52	-0.8069872	16.809616	0.96355075	-265.15454	3.180723	51.051384	29.619347	99.0	0.0	-1.1215318	18.747124	0.96355075	-265.15454	0.19904864	0.017924678	0.26084325	0.16366571	53000	-0.018759357	176.60712	-4.8646703e-05	-0.01902917	1.8759363	-0.00011186455	0.0	4.0	107.54595279693604	478
53	0.2987074	0.3392492	0.99546987	-1.5127947	3.3291667	48.151638	28.426596	99.0	0.0	0.27694666	0.34922585	0.99546987	-1.5127947	0.18183689	0.015737914	0.24277997	0.12703013	54000	-0.018758833	0.06519072	-0.0012304843	0.0012155874	1.8758837	-3.7642007e-05	0.0	4.0	109.9065592288971	428
54	0.26313776	0.7338032	0.99661016	-9.813567	3.2317073	47.58871	28.8191	99.0	0.0	0.23882528	0.80014324	0.99661016	-9.813567	0.1671072	0.01584352	0.22665098	0.119126506	55000	-0.018738952	0.32247305	-0.00054918975	0.00042741932	1.873894	-0.0002531829	0.0	4.0	111.99422478675842	488
55	0.31826213	0.33007416	0.9790054	-1.337495	3.474359	46.957806	28.836185	99.0	0.0	0.28532264	0.33941802	0.9790054	-1.337495	0.15949644	0.017086787	0.21280243	0.102380455	56000	-0.018730897	0.06436451	-0.0017005329	0.00029172841	1.8730907	0.00015775918	0.0	4.0	114.00137710571289	504
56	0.31203383	0.29949516	0.9565702	-0.45213205	3.2326531	49.633064	28.882101	99.0	0.0	0.29343194	0.30654857	0.9565702	-0.45213205	0.15656605	0.016982667	0.20907414	0.10527875	57000	-0.018701702	0.056064196	-0.0018724483	-4.01102e-05	1.8701684	-0.0001309557	0.0	4.0	115.9263973236084	529
57	0.32856414	0.3846768	0.98499	-3.248686	2.9128788	48.925373	28.040382	97.0	0.0	0.30164722	0.40989926	0.98499	-3.248686	0.15765002	0.016186364	0.20821032	0.09843476	58000	-0.018670252	0.093787864	-0.0016894424	-0.00029208604	1.8670273	-0.0005555773	0.0	4.0	117.95461988449097	498
58	0.2768312	0.43505248	0.99728364	-4.2342434	3.3991597	51.1	30.099392	99.0	0.0	0.252177	0.47873205	0.99728364	-4.2342434	0.15849024	0.01643492	0.21119106	0.10385474	59000	-0.018655827	0.11806376	-0.0013769914	-0.00026574172	1.8655841	0.00037102983	0.0	4.0	119.87925219535828	525
59	0.16733055	1.675287	0.98546666	-25.003416	3.465812	47.510548	29.273859	99.0	0.0	0.099430464	1.9731638	0.98546666	-25.003416	0.16336422	0.017024022	0.22269437	0.10958469	60000	-0.018622886	1.947451	-0.0005290117	7.796101e-06	1.8622881	0.00044187164	0.0	4.0	121.96075487136841	484
60	0.2786475	0.48489547	0.9886378	-3.3366697	3.2276423	49.473896	28.774715	99.0	0.0	0.25300497	0.5208802	0.9886378	-3.3366697	0.16540888	0.015824122	0.21869268	0.10562821	61000	-0.018604416	0.13870977	-0.00097648054	-0.00010440033	1.8604422	-2.2076129e-05	0.0	4.0	124.00686240196228	495
61	0.239651	0.78664064	0.997383	-10.925718	3.148	47.385826	28.839918	99.0	0.0	0.20180368	0.93571204	0.997383	-10.925718	0.1662503	0.015248033	0.21825582	0.11103752	62000	-0.018578326	0.43754444	-0.0005862545	-7.6576136e-05	1.8578339	8.322001e-05	0.0	4.0	125.92324185371399	526
62	0.29493234	0.38242027	0.9636694	-3.0947387	3.107143	48.003906	30.681389	99.0	0.0	0.27404484	0.38809848	0.9636694	-3.0947387	0.16788423	0.015901696	0.22398941	0.11894118	63000	-0.018554833	0.08017776	-0.0013116533	-0.00019981712	1.8554826	0.00014272213	0.0	4.0	127.88370275497437	517
