Wavelength_nm,Reflectance,Transmittance,Absorbance
1240.0000000000007,0.6909967278437993,1.9414234571138304e-11,0.30900327213678647
1250.000000000001,0.679124814430723,2.2891898208353766e-11,0.32087518554638506
1260.0000000000007,0.6658785169974765,2.7122469921737444e-11,0.33412148297540106
1270.000000000001,0.6510694707637333,3.225555494594321e-11,0.34893052920401113
1280.0000000000007,0.6346650417371035,3.8521675004648604e-11,0.36533495822437484
1290.000000000001,0.6165857320668393,4.6205823840375365e-11,0.3834142678869549
1300.0000000000007,0.5967176759376212,5.56523574397707e-11,0.4032823240067265
1310.000000000001,0.5749460387066756,6.729038526890534e-11,0.425053961226034
1320.0000000000007,0.5511634797182665,8.165629833712132e-11,0.4488365202000772
1330.000000000001,0.5252789189904586,9.894935075030911e-11,0.474721080910592
1340.0000000000007,0.4972167831575651,1.191475579301466e-10,0.5027832167232873
1350.000000000001,0.4669237889661105,1.4254547528137672e-10,0.5330762108913442
1360.0000000000007,0.43439323032631216,1.6940763519740293e-10,0.5656067695042802
1370.000000000001,0.39968191605421116,2.0064236871041511e-10,0.6003180837451465
1380.0000000000007,0.3629493428667484,2.3908911830541645e-10,0.6370506568941625
1390.000000000001,0.3244753962381856,2.866182264320075e-10,0.6755246034751962
1400.000000000001,0.28468036478292275,3.4538255091680153e-10,0.7153196348716947
1410.0000000000011,0.24414020232502467,4.1800106188679357e-10,0.7558597972569743
1420.000000000001,0.20357793947678712,5.026494415822959e-10,0.7964220600205634
1430.0000000000011,0.16386009515249514,5.943202499517269e-10,0.8361399042531846
1440.000000000001,0.1260259479248498,6.90583571739798e-10,0.8739740513845666
1450.0000000000011,0.09123621950316815,7.881797186087176e-10,0.9087637797086521
1460.000000000001,0.06071507888942826,8.831319347022937e-10,0.9392849202274398
1470.0000000000011,0.035662352242273425,9.710161280084288e-10,0.9643376467867104
1480.000000000001,0.017155506640679538,1.0476795598491427e-09,0.9828444923116408
1490.0000000000011,0.006034569631160756,1.1150718237191873e-09,0.9939654292537674
1500.000000000001,0.002815176743929596,1.1727236772107421e-09,0.9971848220833467
1510.0000000000011,0.0076204345579475325,1.2187697679674894e-09,0.9923795642232827
1520.000000000001,0.020166056682160753,1.2519546105302983e-09,0.9798339420658846
1530.0000000000011,0.0397990067373005,1.2717211919210006e-09,0.9602009919909783
1540.000000000001,0.06557726780728618,1.2782047930027577e-09,0.9344227309145091
1550.0000000000011,0.0963734721589189,1.2721496052640435e-09,0.9036265265689315
1560.000000000001,0.1309866455521938,1.2550718119266377e-09,0.8690133531927344
1570.0000000000011,0.16823335685014987,1.2288937846856923e-09,0.8317666419209564
1580.000000000001,0.20701990101429935,1.1952192085724297e-09,0.7929800977904814
1590.0000000000011,0.24639250506919777,1.1556468309218181e-09,0.7536074937751555
1600.000000000001,0.2855650358823283,1.1116843093983475e-09,0.7144349630059874
1610.0000000000011,0.32391646421369186,1.0646863457661596e-09,0.6760835347216219
1620.000000000001,0.3609859883149239,1.0158257390430433e-09,0.6390140106692503
1630.0000000000011,0.3964502003630239,9.66079784835206e-10,0.6035497986708963
1640.000000000001,0.4300839279783013,9.172399598106524e-10,0.5699160711044587
1650.0000000000011,0.461725003993232,8.720670979290281e-10,0.5382749951347009
1660.0000000000011,0.49133998954716157,8.305982350712512e-10,0.5086600096222402
1670.0000000000014,0.5189497582935354,7.926931381689778e-10,0.48105024091377147
1680.0000000000011,0.5446159722872327,7.581748176186691e-10,0.4553840269545925
1690.0000000000014,0.5684230546693064,7.268460352005385e-10,0.43157694460384755
1700.0000000000011,0.5904730242188173,6.985019700719846e-10,0.4095269750826807
1710.0000000000014,0.6108742111368155,6.729379725525765e-10,0.3891257881902465
1720.0000000000011,0.6297398600076274,6.499557710347001e-10,0.37026013934241686
1730.0000000000014,0.6471966510175278,6.288255169213502e-10,0.35280334835364674
1740.0000000000011,0.6633978719013969,6.079154848115821e-10,0.33660212749068763
1750.0000000000014,0.6784440491897804,5.871824258596083e-10,0.3215559502230372
1760.0000000000011,0.6924280088604838,5.666752646870792e-10,0.3075719905728409
1770.0000000000014,0.7054351568362518,5.46434102166461e-10,0.2945648426173141
1780.0000000000011,0.7175454226527159,5.264920031863456e-10,0.28245457682079206
1790.0000000000014,0.728831717986427,5.068763087295554e-10,0.2711682815066967
1800.0000000000011,0.7393616528406963,4.876097506786612e-10,0.26063834667169394
1810.0000000000014,0.7491966187536465,4.687113698918984e-10,0.25080338077764214
1820.0000000000011,0.7583931994762972,4.5019708998476004e-10,0.24160680007350566
1830.0000000000014,0.7669942708183669,4.322556501175679e-10,0.23300572874937744
1840.0000000000011,0.7749973956607521,4.158814628309612e-10,0.22500260392336643
1850.0000000000014,0.7824400391631012,4.010954286558663e-10,0.21755996043580333
1860.0000000000011,0.7893646114330246,3.877537053693879e-10,0.21063538817922167
1870.0000000000014,0.7958099232899786,3.757292443867144e-10,0.20419007633429218
1880.0000000000011,0.8018112208763346,3.6491009718807516e-10,0.1981887787587553
1890.0000000000014,0.8074008740088666,3.551973460283547e-10,0.19259912563593604
1900.0000000000011,0.8126084661593497,3.4650331392692907e-10,0.187391533494147
1910.0000000000014,0.8174612893774896,3.3875052045755137e-10,0.18253871028375984
1920.0000000000014,0.8219839703480636,3.318707748183215e-10,0.17801602932006563
1930.0000000000016,0.8261992845601551,3.258040023737822e-10,0.17380071511404088
1940.0000000000014,0.8301279507289506,3.2049734760829697e-10,0.16987204895055202
1950.0000000000016,0.8338055102760941,3.1598768095182186e-10,0.16619448940791826
1960.0000000000014,0.8372623564791453,3.1229646157887623e-10,0.16273764320855827
1970.0000000000016,0.8405141110798908,3.093806046929174e-10,0.15948588861072857
1980.0000000000014,0.8435748638984595,3.0720377677810243e-10,0.15642513579433673
1990.0000000000016,0.8464578242178166,3.0573584582055714e-10,0.15354217547644758
2000.0000000000014,0.8491747878046156,3.0495248725749715e-10,0.15082521189043188
