Wavelength_nm,Reflectance,Transmittance,Absorbance
1240.0000000000007,0.6692118548197616,2.1906797022727964e-11,0.33078814515833155
1250.000000000001,0.6560546835701695,2.5831099884605873e-11,0.3439453164039994
1260.0000000000007,0.6413991926810828,3.0602336089881246e-11,0.35860080728831484
1270.000000000001,0.625076837453922,3.6386407253073824e-11,0.37492316250969165
1280.0000000000007,0.6070670786914284,4.3438998055709436e-11,0.39293292126513263
1290.000000000001,0.5872940582424061,5.207527049255965e-11,0.4127059417055186
1300.0000000000007,0.565654756937373,6.267387661450824e-11,0.43434524299995314
1310.000000000001,0.5420521523609841,7.570389845749228e-11,0.45794784756331197
1320.0000000000007,0.5164043255306903,9.174783592876465e-11,0.4835956743775619
1330.000000000001,0.48865089007333073,1.1100123100325621e-10,0.5113491098156681
1340.0000000000007,0.4587573554797887,1.3340270555466837e-10,0.5412426443868086
1350.000000000001,0.42672772936310993,1.592335649845388e-10,0.5732722704776565
1360.0000000000007,0.392629084983044,1.8872653102204537e-10,0.6073709148282295
1370.000000000001,0.3566130899409054,2.2280938521069508e-10,0.6433869098362851
1380.0000000000007,0.3189635800539149,2.6450899744311487e-10,0.6810364196815761
1390.000000000001,0.2800874586024847,3.15715647813005e-10,0.7199125410817997
1400.000000000001,0.24053832619148255,3.7856081550981214e-10,0.7594616734299566
1410.0000000000011,0.20102031324615469,4.5560060988913695e-10,0.7989796862982448
1420.000000000001,0.1623482678209936,5.444939727709405e-10,0.8376517316345125
1430.0000000000011,0.12544500475508283,6.395116048835732e-10,0.8745549946054056
1440.000000000001,0.0913729443590811,7.378229291561177e-10,0.908627054903096
1450.0000000000011,0.061248515307969036,8.358329446119563e-10,0.938751483856198
1460.000000000001,0.03617345052527937,9.293608254168202e-10,0.9638265485453599
1470.0000000000011,0.017144997784607922,1.0139654653258297e-09,0.9828550012014267
1480.000000000001,0.004970142179140475,1.0857042526032716e-09,0.9950298567351552
1490.0000000000011,0.0001814470543524055,1.147078568358323e-09,0.999818551798569
1500.000000000001,0.0029677634608650046,1.198093412825533e-09,0.9970322353410416
1510.0000000000011,0.01315294091096506,1.237338374321398e-09,0.9868470578516966
1520.000000000001,0.030220431936324375,1.264006958773251e-09,0.9697795667996686
1530.0000000000011,0.05337472852850852,1.2779264678210557e-09,0.946625270193565
1540.000000000001,0.0816273186252479,1.2795099243974275e-09,0.9183726800952422
1550.0000000000011,0.11389044560786649,1.2696551003914444e-09,0.8861095531224785
1560.000000000001,0.14907005122887093,1.2499073574873139e-09,0.8509299475212216
1570.0000000000011,0.18612981085355587,1.2221187110472667e-09,0.8138701879243254
1580.000000000001,0.22413841660578548,1.187760628265039e-09,0.7758615822064538
1590.0000000000011,0.26230240476472144,1.1482647707683113e-09,0.7376975940870137
1600.000000000001,0.29998067819285734,1.104961031491543e-09,0.7000193207021816
1610.0000000000011,0.33667497876493385,1.0590346841406167e-09,0.6633250201760315
1620.000000000001,0.37202217777089003,1.011508480336744e-09,0.6279778212176015
1630.0000000000011,0.4057724236581024,9.632353708301898e-10,0.5942275753786622
1640.000000000001,0.43775221756212274,9.159079089057639e-10,0.5622477815219694
1650.0000000000011,0.4678332597151818,8.722199760754457e-10,0.5321667394125983
1660.0000000000011,0.49600268533475456,8.321716409398576e-10,0.5039973138330738
1670.0000000000014,0.5222913588237417,7.956016858676017e-10,0.47770864038065664
1680.0000000000011,0.5467632531829244,7.623229068991035e-10,0.45323674605475267
1690.0000000000014,0.5694998695674126,7.321359526046596e-10,0.43050012970045143
1700.0000000000011,0.5905967018199608,7.048391594063904e-10,0.4094032974752
1710.0000000000014,0.6101539412503703,6.802338902639396e-10,0.3898460580693959
1720.0000000000011,0.6282756438302686,6.581296034381337e-10,0.3717243555116018
1730.0000000000014,0.6450792997588858,6.377975389879778e-10,0.3549206996033167
1740.0000000000011,0.6607094911929744,6.175895469132314e-10,0.33929050818943607
1750.0000000000014,0.6752582170269148,5.97463658487749e-10,0.32474178237562157
1760.0000000000011,0.6888102207306699,5.774725323966524e-10,0.3111897786918576
1770.0000000000014,0.7014435406248118,5.576607908034278e-10,0.29855645881752735
1780.0000000000011,0.713231350643896,5.38066539702698e-10,0.2867686488180375
1790.0000000000014,0.7242405196701849,5.187224456605609e-10,0.27575947981109267
1800.0000000000011,0.7345332087829689,4.996567036347758e-10,0.2654667907173744
1810.0000000000014,0.7441659874340102,4.808938173554582e-10,0.255834012085096
1820.0000000000011,0.7531911368056387,4.624551000666323e-10,0.24680886273190625
1830.0000000000014,0.7616475535918793,4.445393941786893e-10,0.2383524459635813
1840.0000000000011,0.769528223488706,4.281751960464268e-10,0.23047177608311883
1850.0000000000014,0.7768673078181662,4.1339244167249966e-10,0.22313269176844142
1860.0000000000011,0.7837044785409226,4.0005078109714904e-10,0.2162955210590266
1870.0000000000014,0.7900761546253351,3.8802608656242407e-10,0.20992384498663882
1880.0000000000011,0.796015504594221,3.772088481794127e-10,0.20398449502857016
1890.0000000000014,0.8015530828939675,3.675021963246381e-10,0.19844691673853027
1900.0000000000011,0.8067168918455331,3.5882019275126246e-10,0.19328310779564672
1910.0000000000014,0.8115328362126183,3.5108684069567566e-10,0.18846716343629485
1920.0000000000014,0.8160243471069621,3.4423521425961186e-10,0.18397565254880263
1930.0000000000016,0.8202131495500271,3.3820633849063464e-10,0.17978685011176654
1940.0000000000014,0.8241190561192059,3.329483330596993e-10,0.17588094354784578
1950.0000000000016,0.8277774006532026,3.2850238515204405e-10,0.172222599018295
1960.0000000000014,0.8312184407878054,3.248934778326836e-10,0.16878155888730115
1970.0000000000016,0.8344572704428547,3.2207916069255926e-10,0.16554272923506616
1980.0000000000014,0.8375075259031003,3.2002375794666046e-10,0.16249247377687595
1990.0000000000016,0.8403820107590612,3.186978402591454e-10,0.159617988922241
2000.0000000000014,0.8430921769282522,3.1807782824422395e-10,0.15690782275366993
