Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
33	0.3056887	0.13590065	0.5372705	3.330669e-16	5.0	20.736841	11.350131	36.0	3.0	0.34207296	0.1011374	0.5372705	3.330669e-16	0.27489412	0.04139542	0.36483285	0.2148992	3400	-0.016051814	0.006872236	-0.0013060793	-0.00031308597	1.6051764	-0.00028988838	0.0	4.0	13.998147249221802	293
34	0.23806608	0.18916005	0.5923513	2.220446e-16	3.5	22.625	10.526999	37.0	1.0	0.3078999	0.17742454	0.5923513	2.220446e-16	0.27389464	0.04215707	0.3523781	0.21830979	3500	-0.01604902	0.01485925	-0.0019789282	-0.00015645241	1.6049043	0.00032524584	0.0	4.0	14.398489236831665	251
35	0.2474878	0.16601342	0.5035017	3.330669e-16	4.9333334	18.210526	9.891937	36.0	5.0	0.27503076	0.1397695	0.5035017	3.330669e-16	0.28934205	0.04428484	0.37698418	0.2210649	3600	-0.016047526	0.010094725	-0.0016636625	6.512983e-05	1.6047454	0.00023582936	0.0	4.0	14.752288341522217	284
36	0.28594917	0.21304007	0.6274945	3.330669e-16	3.2608695	18.28	11.5083275	37.0	2.0	0.34594736	0.19468802	0.6274945	3.330669e-16	0.27485347	0.039835043	0.35685182	0.22274467	3700	-0.016048346	0.01978092	-0.0015998073	-0.0001768854	1.6048344	0.00038700583	0.0	4.0	15.148964166641235	253
37	0.3315084	0.2182372	0.6450474	3.330669e-16	3.8235295	18.142857	8.084587	35.0	7.0	0.38447905	0.17230703	0.6450474	3.330669e-16	0.28777897	0.044690754	0.3988368	0.22307429	3800	-0.016043872	0.019155879	-0.001295995	-0.0003188178	1.6043848	-7.553579e-05	0.0	4.0	15.502861976623535	284
38	0.37722957	0.1997043	0.638765	3.330669e-16	3.3333333	15.631579	9.964202	36.0	0.0	0.38400385	0.16080815	0.638765	3.330669e-16	0.29221317	0.04409728	0.37036923	0.22672394	3900	-0.01604139	0.017112264	-0.0011133701	-0.00034271833	1.6041352	-0.0001029682	0.0	4.0	15.843507289886475	295
39	0.3461545	0.1845175	0.6422428	3.330669e-16	4.875	20.157894	10.747157	35.0	5.0	0.36221445	0.16563906	0.6422428	3.330669e-16	0.30411386	0.047441125	0.3789612	0.22959381	4000	-0.016037777	0.015242053	-0.0016466808	-0.00021567522	1.6037705	0.00010256293	0.0	4.0	16.20447063446045	278
40	0.37829298	0.20477375	0.7143995	3.330669e-16	4.0625	15.25	9.443913	36.0	0.0	0.3969816	0.17197368	0.7143995	3.330669e-16	0.30115092	0.044542443	0.38777864	0.2324552	4100	-0.016037937	0.019220907	-0.0014667772	-0.00040385482	1.6037953	1.9350053e-05	0.0	4.0	16.548256635665894	292
41	0.29627854	0.19581422	0.62327117	3.330669e-16	3.7	19.318182	12.462256	37.0	0.0	0.31820023	0.15919389	0.62327117	3.330669e-16	0.3035608	0.04777807	0.39220434	0.23553959	4200	-0.016036406	0.012500179	-0.0017299429	-1.697673e-05	1.6036448	-0.00012219907	0.0	4.0	16.902595043182373	283
42	0.2757749	0.26324224	0.6465619	0.0	5.214286	22.294117	9.385626	37.0	1.0	0.30832317	0.24522309	0.6465619	0.0	0.3190799	0.050949767	0.41754565	0.23808768	4300	-0.016027533	0.029960588	-0.0015957803	3.95244e-05	1.6027449	-0.00016686441	0.0	4.0	17.275001525878906	269
43	0.2217476	0.20859873	0.6943275	-0.02431744	4.5882354	16.0	10.2392435	31.0	0.0	0.2880478	0.23638685	0.6943275	-0.02431744	0.31905586	0.04968445	0.40014917	0.23955685	4400	-0.01602402	0.027577857	-0.0019911304	1.4108606e-05	1.6024058	0.00036905764	0.0	4.0	17.641420602798462	274
44	0.40896228	0.15051828	0.62353903	3.330669e-16	5.285714	19.235294	8.974011	36.0	1.0	0.43144837	0.122444	0.62353903	3.330669e-16	0.3253798	0.050976314	0.41918194	0.24003038	4500	-0.01602396	0.012122135	-0.0011760257	-0.00020457013	1.6023957	-0.00017950535	0.0	4.0	18.003600597381592	277
45	0.33882838	0.18473548	0.7125486	3.330669e-16	3.35	21.47826	11.370708	36.0	0.0	0.39407516	0.17244239	0.7125486	3.330669e-16	0.3160885	0.05122021	0.4109875	0.24135822	4600	-0.016022865	0.017369535	-0.0013077036	-0.0002695204	1.6022872	0.00035027502	0.0	4.0	18.40650224685669	249
46	0.33704898	0.25259256	0.778138	0.0	5.266667	16.222221	8.935296	33.0	3.0	0.38107786	0.24945314	0.778138	0.0	0.33899745	0.058006037	0.4356336	0.24373028	4700	-0.016014978	0.03299659	-0.0009640567	-0.00012383168	1.6015002	-0.00026690005	0.0	4.0	18.781479835510254	268
47	0.35079175	0.20557393	0.6547562	3.330669e-16	3.8888888	21.095238	9.738997	35.0	3.0	0.39922392	0.1696772	0.6547562	3.330669e-16	0.3227231	0.050617475	0.4292383	0.24607496	4800	-0.016017951	0.017661415	-0.0011176998	-0.0002510785	1.6017951	-0.00010226249	0.0	4.0	19.185531854629517	249
48	0.35714883	0.1705576	0.6034768	3.330669e-16	4.571429	16.352942	10.55485	36.0	1.0	0.40381104	0.12532376	0.6034768	3.330669e-16	0.33767205	0.054847952	0.42702344	0.24859247	4900	-0.016005531	0.009492302	-0.0012648692	-0.00026284973	1.6005518	-1.5940663e-05	0.0	4.0	19.51657795906067	303
49	0.34142748	0.22377801	0.7797248	0.0	6.071429	21.266666	10.135526	37.0	6.0	0.35898986	0.2397071	0.7797248	0.0	0.36036614	0.058615375	0.45406634	0.2513925	5000	-0.015998699	0.030790638	-0.0015197396	5.2676536e-05	1.5998667	-0.0002833986	0.0	4.0	19.870372772216797	284
50	0.38286743	0.25299662	0.7579627	2.220446e-16	6.3636365	18.6	11.876027	36.0	0.0	0.48121044	0.18358521	0.7579627	2.220446e-16	0.3576472	0.05917176	0.45220008	0.2534161	5100	-0.016002662	0.022705793	-0.0013358295	-0.00058478443	1.6002686	-0.0009531498	0.0	4.0	20.192206144332886	312
51	0.2870319	0.15818466	0.6606882	3.330669e-16	3.1666667	18.90909	11.723749	37.0	0.0	0.34589702	0.14351383	0.6606882	3.330669e-16	0.34402442	0.061302453	0.47093418	0.25614536	5200	-0.015999861	0.009962158	-0.0019540992	3.7939113e-05	1.5999876	0.0003718519	0.0	4.0	20.540573596954346	288
52	0.36740902	0.11875985	0.63539076	0.21166985	5.818182	17.866667	11.080714	35.0	0.0	0.38394013	0.09757146	0.63539076	0.21166985	0.3690814	0.060735855	0.45852667	0.2586336	5300	-0.015979066	0.0066472855	-0.0014181808	1.1440192e-05	1.5979066	0.00049465656	0.0	4.0	20.89130449295044	286
53	0.31865412	0.2827801	0.8466853	0.0	7.2	18.428572	9.962173	36.0	1.0	0.39062148	0.26083982	0.8466853	0.0	0.38269877	0.068012945	0.50085044	0.26019457	5400	-0.015978392	0.03229682	-0.0013495572	-1.1340715e-05	1.5978401	-0.0008632279	0.0	4.0	21.181381702423096	346
54	0.33234942	0.16023237	0.5937795	3.330669e-16	3.4736843	19.652174	10.382296	37.0	1.0	0.3876876	0.12627463	0.5937795	3.330669e-16	0.35084984	0.063688084	0.48793972	0.26127666	5500	-0.015980743	0.008561056	-0.0013159737	-5.1445793e-05	1.5980744	0.00052677153	0.0	4.0	21.535618543624878	284
