Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageAct	StdAct	MaxAct	MinAct	AverageRetBuf	StdRetBuf	MaxRetBuf	MinRetBuf	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	FPS
34	0.058812298	0.104630716	0.33615533	0.0	4.5789475	20.190475	12.277036	37.0	1.0	0.04366211	0.089775436	0.33615533	0.0	0.05115836	0.023294946	0.105575636	0.016893944	3500	-0.028133314	0.0048687076	-0.0015151426	-2.561792e-05	2.8133314	1.6059872e-05	0.0	4.0	9.797401428222656	328
35	0.08615711	0.18193857	0.54988694	0.0	5.1764708	16.8	11.034492	36.0	5.0	0.08649769	0.18024126	0.54988694	0.0	0.04687256	0.022298874	0.10332574	0.010210159	3600	-0.028138213	0.017184652	-0.0016007917	-3.1562522e-05	2.8138237	-0.00016145705	0.0	4.0	10.089828491210938	344
36	0.02490037	0.07921812	0.34783512	0.0	4.611111	21.190475	10.140062	36.0	2.0	0.03021925	0.07869057	0.34783512	0.0	0.049855746	0.024395112	0.11745748	0.017771916	3700	-0.028129496	0.0036841703	-0.001196513	4.0739542e-07	2.8129444	0.00025499344	0.0	4.0	10.377446174621582	350
37	0.08478695	0.12162722	0.35569224	0.0	3.6666667	15.6	10.855413	37.0	1.0	0.07180869	0.114009075	0.35569224	0.0	0.047170185	0.022292774	0.09615535	0.017896669	3800	-0.028103456	0.007162976	-0.0014875806	-1.10002875e-05	2.8103476	-0.00031707765	0.0	4.0	10.721937894821167	291
38	0.060755644	0.12966336	0.4264748	0.0	5.4375	20.85	11.114293	36.0	2.0	0.052742608	0.11845863	0.4264748	0.0	0.046832964	0.02264267	0.09177476	0.010183273	3900	-0.028130613	0.0069614006	-0.0012447163	-3.7391728e-06	2.8130565	0.00041321752	0.0	4.0	10.993789672851562	370
39	0.11418606	0.18861331	0.57937044	0.0	4.4210525	19.086956	10.107738	34.0	3.0	0.09471474	0.17443804	0.57937044	0.0	0.048616067	0.023155337	0.09726269	0.018241342	4000	-0.028110236	0.016701508	-0.0014118068	-6.868917e-05	2.8110175	-0.00017907619	0.0	4.0	11.32148003578186	308
40	0.081771836	0.14788419	0.51897657	0.0	4.5	21.545454	11.052467	37.0	0.0	0.06762103	0.13965212	0.51897657	0.0	0.053039744	0.025635965	0.10537726	0.019329818	4100	-0.028113082	0.010646852	-0.0014853757	-2.3449771e-05	2.8113093	-9.207726e-05	0.0	4.0	11.621878385543823	337
41	0.00039170845	0.0015668338	0.0066590435	0.0	5.2941175	23.428572	10.172659	35.0	4.0	0.005263376	0.018149715	0.07869485	0.0	0.05787429	0.026305525	0.10937665	0.021971716	4200	-0.02811503	0.001998168	-0.0010454175	-1.9477302e-05	2.8115063	0.0006318378	0.0	4.0	11.924838781356812	332
42	0.0948308	0.15469396	0.44196284	0.0	4.882353	16.952381	10.48571	33.0	1.0	0.0845234	0.14305568	0.44196284	0.0	0.054561626	0.023208138	0.113193244	0.021588322	4300	-0.028113686	0.011197192	-0.0014504595	5.397713e-06	2.81137	-4.6544075e-05	0.0	4.0	12.229686498641968	330
43	0.06446415	0.1629037	0.59467936	0.0	5.2941175	21.85	12.178978	35.0	0.0	0.053820204	0.14556319	0.59467936	0.0	0.05536265	0.026734205	0.120807454	0.019206995	4400	-0.028115869	0.011573045	-0.001254458	-1.2121105e-05	2.8115897	0.00041028496	0.0	4.0	12.518354415893555	348
44	0.10075278	0.16590804	0.4730604	0.0	4.5789475	14.0	8.371796	34.0	0.0	0.06410658	0.1380103	0.4730604	0.0	0.05036245	0.023239098	0.10461564	0.013931017	4500	-0.028099805	0.010639731	-0.0018082932	-1.4960999e-05	2.8099837	9.7169876e-05	0.0	4.0	12.843529224395752	309
45	0.069948666	0.16020256	0.60964394	0.0	5.1764708	21.190475	12.519011	37.0	0.0	0.05745528	0.13859418	0.60964394	0.0	0.054731976	0.025369326	0.10932334	0.016419845	4600	-0.028107136	0.010248348	-0.0012683496	-1.1247757e-05	2.8107133	0.0001903963	0.0	4.0	13.12921142578125	352
46	0.07677498	0.16283569	0.5811572	0.0	4.4736843	21.869566	8.83818	35.0	3.0	0.05647574	0.13523173	0.5811572	0.0	0.0534561	0.024682866	0.10856556	0.014449445	4700	-0.028094366	0.009588764	-0.0013428181	-8.187082e-06	2.8094356	-0.00014574052	0.0	4.0	13.4347083568573	329
47	0.13001974	0.16106081	0.50983053	0.0	3.9	19.0	9.495613	37.0	3.0	0.102378584	0.14548263	0.50983053	0.0	0.046972614	0.019935174	0.0964724	0.01691108	4800	-0.028091833	0.012513464	-0.001872737	-6.717967e-05	2.8091831	-0.00031024456	0.0	4.0	13.782292127609253	289
48	0.06921453	0.15076552	0.6002442	0.0	4.4444447	17.454546	9.985113	36.0	0.0	0.07714788	0.15504536	0.6002442	0.0	0.051376075	0.021801699	0.109542444	0.023153698	4900	-0.028095037	0.012686454	-0.0015518516	-7.957494e-05	2.8095055	-0.00035641194	0.0	4.0	14.070772409439087	349
49	0.112870954	0.16465847	0.54070395	0.0	4.5263157	16.952381	10.899875	37.0	2.0	0.10327931	0.16741207	0.54070395	0.0	0.06309503	0.025687618	0.11447847	0.02505081	5000	-0.028095204	0.015606205	-0.0016897023	-0.00011794394	2.8095224	-4.9529077e-05	0.0	4.0	14.360488414764404	347
50	0.12121056	0.22646165	0.69094414	0.0	4.647059	20.904762	9.561355	37.0	0.0	0.08204746	0.18233742	0.69094414	0.0	0.06107895	0.023417823	0.10486193	0.020667126	5100	-0.028095426	0.017877746	-0.0017595133	-4.213612e-05	2.8095417	-4.023554e-05	0.0	4.0	14.63494062423706	367
51	0.08551395	0.13643037	0.39064556	0.0	3.85	19.875	10.662679	34.0	1.0	0.076562524	0.12353895	0.39064556	0.0	0.06361261	0.023220036	0.11417355	0.030867623	5200	-0.02807556	0.008462853	-0.001517145	-1.42044155e-05	2.8075564	-0.00019673824	0.0	4.0	14.951394081115723	317
52	0.12562297	0.18682626	0.6549438	0.0	3.5238094	18.0	10.453708	36.0	1.0	0.1198556	0.18427204	0.6549438	0.0	0.0649007	0.0263645	0.13061127	0.03279449	5300	-0.028068706	0.01872075	-0.0014456958	-0.000149876	2.8068771	-0.00041429518	0.0	4.0	15.323414087295532	270
53	0.06323013	0.13346276	0.47212324	0.0	5.111111	14.190476	12.140523	36.0	0.0	0.048642192	0.11398719	0.47212324	0.0	0.0696666	0.025457116	0.13718504	0.031073196	5400	-0.028082922	0.0074505876	-0.0018036785	5.3935335e-05	2.8082914	7.6165205e-05	0.0	4.0	15.569122791290283	410
54	0.10160735	0.15629356	0.49776402	0.0	5.117647	16.238094	11.847864	37.0	1.0	0.08378029	0.14577757	0.49776402	0.0	0.074852444	0.026917286	0.13204952	0.037122346	5500	-0.028077785	0.010906023	-0.0023793178	-1.4292658e-05	2.8077796	-2.2521024e-05	0.0	4.0	15.829067945480347	387
55	0.094104365	0.17231472	0.5853503	0.0	4.631579	20.454546	11.179232	37.0	3.0	0.0855886	0.17017815	0.5853503	0.0	0.0739319	0.02599481	0.1346436	0.037761655	5600	-0.028072111	0.014490195	-0.0020037242	-1.5667465e-05	2.8072143	-3.3669465e-05	0.0	4.0	16.116042852401733	350
